id,carat,cut,color,clarity,depth,table,x,y,z,price
2674,0.54,Premium,G,VS2,61.2,59.0,5.21,5.18,3.18,1637
94,1.0,Premium,F,IF,60.1,60.0,6.49,6.45,3.88,10181
3756,0.3,Ideal,D,VS2,62.2,54.0,4.3,4.32,2.68,670
2891,1.05,Premium,I,VS2,62.3,59.0,6.49,6.46,4.03,4724
2371,0.32,Ideal,D,VS2,61.6,55.0,4.37,4.4,2.7,758
4149,1.01,Premium,E,SI2,62.7,58.0,6.38,6.42,4.01,4951
4761,0.51,Ideal,H,SI2,62.4,55.0,5.11,5.15,3.21,874
3228,0.32,Ideal,G,VVS2,61.4,56.0,4.44,4.41,2.72,936
2853,1.5,Premium,I,SI2,58.1,58.0,7.51,7.45,4.36,6147
2912,0.33,Premium,E,VS2,60.5,58.0,4.48,4.46,2.7,928
1865,1.21,Premium,G,SI1,62.8,57.0,6.78,6.71,4.24,6416
1857,0.32,Ideal,E,VS2,60.4,56.0,4.44,4.39,2.67,900
2645,0.54,Ideal,G,VVS1,61.6,55.0,5.22,5.25,3.23,2203
2243,1.51,Premium,E,SI2,60.6,60.0,7.39,7.33,4.45,7365
2336,0.73,Premium,G,VVS2,61.5,59.0,5.77,5.8,3.56,3421
950,0.7,Ideal,H,VS2,61.8,57.0,5.69,5.7,3.52,2292
3068,0.32,Ideal,D,VS2,61.5,55.0,4.4,4.38,2.7,805
1120,2.21,Premium,D,SI2,61.2,58.0,8.38,8.34,5.12,17685
2597,0.73,Ideal,H,SI2,62.3,57.0,5.75,5.78,3.58,2198
2204,2.02,Premium,G,SI2,60.0,58.0,8.25,8.19,4.93,17051
419,1.01,Premium,H,SI1,62.1,58.0,6.43,6.39,3.98,4795
922,2.01,Premium,H,SI1,62.7,59.0,8.08,8.04,5.06,14925
1254,0.51,Premium,E,VS2,61.6,56.0,5.18,5.15,3.18,1846
477,1.25,Premium,G,VS1,60.6,58.0,7.03,6.95,4.23,9355
2035,1.0,Very Good,F,SI2,63.1,59.0,6.31,6.38,4.0,4054
1202,0.35,Premium,G,VS1,61.8,58.0,4.53,4.54,2.8,735
2626,0.31,Ideal,G,VS1,62.3,57.0,4.32,4.36,2.7,625
4819,0.71,Premium,E,VS1,61.6,58.0,5.68,5.73,3.51,2939
1970,0.74,Premium,E,VS2,62.0,59.0,5.79,5.76,3.58,2858
3110,0.7,Very Good,E,SI1,63.2,56.0,5.65,5.67,3.58,2245
4018,0.32,Ideal,D,VS2,62.5,55.0,4.36,4.39,2.73,758
2151,0.75,Ideal,I,VS2,61.9,56.0,5.83,5.85,3.62,2453
3687,0.31,Premium,E,VVS2,60.7,58.0,4.35,4.35,2.64,816
1997,0.32,Premium,I,VVS2,61.6,58.0,4.4,4.36,2.7,567
4033,0.27,Ideal,H,VS2,62.9,56.0,4.1,4.16,2.6,491
3054,0.34,Ideal,E,SI1,61.8,55.0,4.48,4.51,2.78,596
1248,0.33,Ideal,D,SI1,60.9,57.0,4.43,4.39,2.69,780
2192,0.31,Ideal,G,VVS2,61.6,56.0,4.32,4.35,2.67,707
2712,0.55,Premium,E,SI2,60.9,58.0,5.29,5.32,3.24,1675
992,0.37,Premium,E,SI1,61.3,59.0,4.6,4.63,2.83,702
2190,0.63,Ideal,I,IF,62.7,56.0,5.49,5.52,3.45,2547
3762,0.55,Ideal,D,VS2,62.0,57.0,5.24,5.27,3.25,1872
3597,0.3,Very Good,H,VVS1,63.7,58.0,4.26,4.22,2.7,965
1318,1.08,Ideal,F,VVS2,61.1,56.0,6.66,6.58,4.04,9894
1863,0.7,Very Good,I,VVS2,62.2,59.0,5.67,5.7,3.54,2327
2343,0.9,Premium,I,VS2,62.0,59.0,6.17,6.19,3.84,3717
2449,1.2,Ideal,I,SI2,62.3,57.0,6.76,6.81,4.23,4698
2136,1.01,Premium,E,SI1,61.0,59.0,6.48,6.43,3.94,6460
1065,0.72,Premium,F,VS1,62.5,59.0,5.67,5.71,3.55,3284
4961,0.72,Very Good,H,VS2,62.8,59.0,5.68,5.72,3.59,2230
2621,1.5,Premium,E,SI2,62.1,59.0,7.31,7.27,4.52,10483
77,0.41,Ideal,E,SI2,62.8,56.0,4.74,4.72,2.97,876
2898,0.9,Premium,H,VS1,61.7,58.0,6.19,6.16,3.82,4022
1314,1.25,Premium,D,SI1,59.6,59.0,6.99,7.03,4.18,8975
4373,0.51,Ideal,D,VS2,61.5,56.0,5.16,5.12,3.16,1882
872,1.0,Good,F,SI1,63.7,59.0,6.3,6.38,4.04,4891
3850,1.57,Premium,H,SI1,60.1,58.0,7.56,7.49,4.54,9642
4788,0.31,Ideal,E,VVS2,61.4,56.0,4.35,4.39,2.68,949
2965,0.52,Ideal,F,VS2,62.2,56.0,5.15,5.18,3.22,1654
3391,0.33,Very Good,I,VVS2,60.0,56.0,4.56,4.53,2.73,579
2560,1.02,Very Good,E,SI2,63.4,57.0,6.41,6.34,4.04,4884
4897,2.01,Premium,J,VS2,61.3,58.0,8.09,8.16,4.98,12883
2635,0.31,Ideal,F,VVS1,62.3,56.0,4.35,4.33,2.7,871
3530,1.82,Ideal,I,VS2,62.1,56.0,7.84,7.9,4.91,13701
375,0.3,Ideal,D,VVS2,61.7,57.0,4.31,4.28,2.65,858
1908,0.32,Ideal,G,IF,62.1,55.0,4.4,4.42,2.74,918
4333,0.71,Good,F,SI1,63.8,56.0,5.63,5.69,3.6,2622
4582,0.9,Very Good,D,SI2,63.2,58.0,6.12,6.17,3.88,3918
4027,0.41,Ideal,E,VS1,61.2,56.0,4.76,4.73,2.91,1153
1604,0.41,Premium,J,VVS1,61.6,59.0,4.73,4.76,2.92,827
1118,0.82,Ideal,H,VS2,61.4,57.0,6.0,6.06,3.71,3033
3677,0.9,Premium,H,SI2,61.8,58.0,6.15,6.19,3.81,3411
3490,0.29,Very Good,H,VS1,62.0,58.0,4.21,4.25,2.62,402
4865,0.9,Premium,G,SI1,62.5,59.0,6.12,6.07,3.81,3594
2958,0.31,Ideal,I,VS1,62.3,57.0,4.33,4.38,2.71,623
1994,1.58,Ideal,G,VS1,61.5,55.0,7.52,7.55,4.63,14127
4956,0.9,Premium,E,SI1,60.4,60.0,6.17,6.22,3.74,4242
4356,0.42,Ideal,G,VS2,62.1,54.0,4.79,4.82,2.98,825
2376,1.03,Premium,F,SI2,61.3,57.0,6.55,6.5,3.99,4783
1342,0.31,Very Good,H,VS1,62.8,58.0,4.31,4.34,2.72,544
320,0.55,Ideal,F,SI2,60.9,57.0,5.3,5.34,3.23,1069
1619,1.03,Ideal,H,SI2,61.7,57.0,6.49,6.53,4.03,4075
3713,1.2,Ideal,G,SI1,62.6,57.0,6.76,6.81,4.25,6355
2060,1.02,Ideal,G,VS1,61.8,57.0,6.45,6.48,3.99,6073
2219,0.73,Ideal,E,VS2,62.5,57.0,5.74,5.76,3.59,2593
1673,1.02,Premium,H,SI1,60.1,59.0,6.44,6.37,3.84,4283
260,2.2,Very Good,H,SI1,60.2,61.0,8.49,8.45,5.08,18363
4418,1.61,Ideal,I,SI1,62.5,55.0,7.47,7.49,4.66,9262
2039,0.76,Ideal,D,SI1,62.8,57.0,5.79,5.81,3.64,2699
901,0.7,Very Good,F,VS2,62.0,59.0,5.68,5.74,3.54,2691
3744,1.16,Premium,E,VVS2,61.6,58.0,6.74,6.73,4.15,10663
2026,0.32,Ideal,D,VS2,62.8,55.0,4.33,4.37,2.73,758
4234,0.59,Ideal,H,VS1,62.0,55.0,5.38,5.42,3.34,1781
1917,0.31,Ideal,H,SI1,62.1,55.0,4.34,4.37,2.71,521
1828,1.05,Ideal,G,VVS2,59.6,57.0,6.68,6.66,3.97,8104
1573,0.52,Very Good,G,VVS2,61.8,59.0,5.18,5.15,3.19,2013
4395,0.32,Ideal,D,VS2,61.6,55.0,4.45,4.42,2.73,912
4208,0.51,Ideal,F,SI1,62.7,55.0,5.13,5.09,3.2,1273
224,1.74,Ideal,G,SI1,62.4,57.0,7.74,7.78,4.85,16587
723,0.38,Ideal,D,VVS1,60.6,56.0,4.7,4.72,2.85,1400
4486,0.7,Premium,J,SI2,62.4,60.0,5.67,5.64,3.54,1944
1141,0.94,Good,H,SI2,63.1,62.0,6.18,6.22,3.92,3311
2762,1.51,Very Good,I,SI1,62.3,63.0,7.29,7.27,4.53,9225
846,0.71,Ideal,H,VVS2,61.8,55.0,5.73,5.76,3.55,2981
2551,1.2,Ideal,H,SI1,60.5,57.0,6.94,6.9,4.17,6012
2928,0.7,Ideal,F,SI1,61.6,57.0,5.72,5.75,3.53,2515
117,1.21,Premium,H,SI1,61.9,58.0,6.84,6.8,4.21,6319
645,0.52,Ideal,G,VS2,60.9,57.0,5.17,5.21,3.16,1581
3,0.32,Ideal,G,VS1,61.6,56.0,4.38,4.41,2.71,666
4170,0.54,Ideal,F,VS1,61.2,55.0,5.26,5.3,3.23,2630
467,0.9,Premium,D,SI1,61.6,60.0,6.25,6.21,3.83,4182
5,1.51,Very Good,J,SI1,62.8,58.0,7.34,7.29,4.59,7506
919,0.52,Ideal,D,VS1,61.1,56.0,5.2,5.22,3.19,1924
2595,0.36,Ideal,I,VS1,62.3,57.0,4.54,4.51,2.82,729
1063,2.03,Ideal,D,SI2,61.3,55.0,8.12,8.16,4.99,13462
2590,0.32,Ideal,G,VS1,62.3,55.0,4.36,4.4,2.73,828
242,0.51,Premium,H,VVS1,62.2,57.0,5.14,5.09,3.18,1881
1160,0.71,Ideal,E,SI2,61.5,57.0,5.73,5.68,3.51,2507
2870,1.55,Ideal,I,SI1,62.4,60.0,7.34,7.37,4.59,8575
3735,1.22,Premium,H,SI1,61.2,58.0,6.91,6.87,4.22,5868
2397,0.7,Ideal,D,VS1,62.4,56.0,5.65,5.7,3.54,3581
3517,0.5,Premium,E,VS2,60.5,60.0,5.08,5.03,3.06,1073
3421,1.01,Very Good,F,VS2,62.3,57.0,6.38,6.43,3.99,6479
2563,0.33,Ideal,E,VVS1,61.9,56.0,4.39,4.43,2.73,865
1605,0.3,Good,I,VVS1,63.5,55.0,4.24,4.27,2.7,552
4829,2.05,Ideal,I,SI1,61.5,56.0,8.12,8.17,5.01,16575
2324,1.01,Ideal,F,VS2,61.3,57.0,6.5,6.46,3.97,6727
2709,0.91,Premium,H,VS2,62.0,60.0,6.19,6.13,3.8,4436
4399,0.73,Ideal,G,VVS2,61.8,56.0,5.74,5.79,3.56,3316
1312,0.34,Ideal,E,VS2,61.1,56.0,4.51,4.54,2.76,846
3448,0.4,Ideal,H,VVS1,60.2,57.0,4.8,4.84,2.9,1036
3812,0.71,Ideal,F,VVS2,61.2,56.0,5.75,5.77,3.52,2961
4656,1.0,Premium,F,SI1,59.8,59.0,6.52,6.47,3.88,5151
2362,0.33,Ideal,G,IF,61.6,56.0,4.48,4.44,2.75,954
1975,0.37,Good,F,SI1,62.4,59.0,4.56,4.59,2.86,616
3514,0.71,Very Good,E,SI2,62.6,59.0,5.65,5.73,3.56,2398
1761,0.7,Good,F,VS2,62.8,57.0,5.61,5.66,3.54,3253
2739,1.5,Ideal,I,VS1,62.7,55.0,7.29,7.31,4.58,9526
4660,0.4,Good,H,VS1,63.9,56.0,4.66,4.71,3.01,810
2472,0.45,Very Good,F,VVS2,61.4,57.0,4.9,4.96,3.03,1263
4007,0.3,Premium,H,VS1,61.9,58.0,4.28,4.34,2.66,628
1493,0.3,Ideal,H,VS2,62.5,56.0,4.25,4.28,2.66,489
4206,1.34,Premium,J,SI2,62.5,58.0,7.04,7.01,4.39,4790
2158,1.14,Ideal,H,SI2,62.3,57.0,6.72,6.67,4.17,5063
1169,0.35,Ideal,G,VS1,60.7,56.0,4.57,4.59,2.78,761
4517,1.02,Good,D,SI2,59.8,60.0,6.52,6.47,3.88,4939
232,1.09,Premium,E,SI2,62.2,58.0,6.53,6.56,4.07,4451
66,1.06,Ideal,E,VVS2,61.9,57.0,6.52,6.56,4.05,10378
1603,0.52,Premium,G,SI1,62.1,58.0,5.17,5.2,3.22,1273
3283,0.44,Ideal,D,VS1,62.4,56.0,4.88,4.86,3.03,1239
3596,0.53,Very Good,J,VS2,63.3,58.0,5.08,5.13,3.24,1090
125,1.54,Very Good,G,VS1,63.1,57.0,7.36,7.3,4.63,14344
1296,1.05,Premium,E,SI2,62.1,58.0,6.52,6.47,4.04,4444
1976,1.11,Premium,E,VS2,60.9,57.0,6.7,6.65,4.07,6956
4518,1.27,Premium,I,VS1,61.2,60.0,7.03,6.96,4.29,7619
4482,0.97,Premium,H,SI1,60.6,60.0,6.37,6.24,3.81,3920
2075,0.78,Premium,F,SI1,60.9,59.0,5.95,5.92,3.62,2777
3086,0.36,Ideal,I,VS1,61.5,56.0,4.58,4.65,2.84,568
4346,1.01,Good,D,SI2,63.9,56.0,6.36,6.32,4.05,4032
3345,1.2,Very Good,H,SI2,63.3,56.0,6.77,6.69,4.26,4872
4652,1.5,Premium,J,SI2,59.3,62.0,7.38,7.48,4.41,4600
2797,0.9,Very Good,I,VS1,63.0,58.0,6.11,6.15,3.86,3398
918,0.4,Ideal,E,VS1,61.8,56.0,4.71,4.74,2.93,1004
1646,0.3,Ideal,G,VVS1,62.4,55.0,4.26,4.3,2.67,764
364,0.33,Ideal,I,VVS2,61.9,56.0,4.42,4.39,2.72,743
3287,0.51,Premium,G,VS2,62.5,59.0,5.11,5.06,3.18,1588
2125,1.01,Premium,E,SI2,62.9,61.0,6.39,6.32,3.99,3564
4123,1.06,Ideal,G,VS2,61.1,57.0,6.57,6.62,4.03,6482
525,1.01,Very Good,E,SI2,62.5,57.0,6.33,6.37,3.99,4925
55,0.7,Very Good,G,VS2,63.0,56.0,5.66,5.69,3.58,2530
638,0.73,Ideal,E,SI1,61.7,57.0,5.83,5.77,3.58,2578
302,1.51,Premium,H,SI1,62.7,58.0,7.3,7.26,4.57,13299
2766,1.2,Ideal,I,VS1,60.8,55.0,6.9,6.84,4.18,5598
1276,0.32,Ideal,F,VS2,61.9,55.0,4.42,4.4,2.73,828
2055,0.7,Premium,D,SI2,61.7,60.0,5.75,5.7,3.53,2410
3644,1.01,Fair,E,SI2,65.5,61.0,6.3,6.25,4.11,3959
4143,1.0,Premium,E,SI2,61.0,58.0,6.47,6.44,3.94,4149
2878,0.31,Ideal,G,VVS2,62.1,55.0,4.32,4.35,2.69,907
4202,0.32,Ideal,I,VS1,61.5,56.0,4.4,4.39,2.7,529
2286,0.41,Premium,E,VS1,60.3,57.0,4.77,4.81,2.89,1079
2261,0.33,Ideal,G,VVS1,61.0,56.0,4.42,4.49,2.72,995
2296,0.7,Premium,F,SI2,62.8,58.0,5.68,5.63,3.55,2172
1753,1.15,Very Good,I,VS2,62.6,57.0,6.68,6.72,4.2,4959
1968,1.02,Premium,F,SI1,61.3,59.0,6.48,6.44,3.96,4989
4352,0.3,Premium,E,SI1,62.2,58.0,4.3,4.27,2.67,552
3117,0.31,Ideal,G,VS2,61.8,55.0,4.36,4.34,2.69,544
2393,0.33,Ideal,D,VS2,61.8,54.0,4.47,4.5,2.77,781
523,0.32,Good,E,SI1,63.8,55.0,4.34,4.37,2.77,646
3900,0.33,Ideal,D,VS2,62.3,56.0,4.47,4.44,2.77,833
3122,0.9,Ideal,H,SI1,62.3,56.0,6.14,6.18,3.85,3787
4156,1.12,Ideal,F,VS2,61.4,58.0,6.65,6.72,4.11,7532
1969,0.71,Very Good,G,VS2,63.3,58.0,5.66,5.69,3.59,2461
671,1.05,Ideal,H,SI1,60.8,56.0,6.55,6.57,3.99,4880
4188,0.53,Ideal,E,VS2,61.7,55.0,5.21,5.24,3.21,1629
666,1.01,Good,G,SI1,63.9,58.0,6.35,6.38,4.06,4989
4339,0.91,Ideal,H,VS1,62.0,57.0,6.18,6.22,3.86,4890
1887,0.59,Ideal,G,VS2,62.5,55.0,5.37,5.34,3.35,1808
3266,1.51,Ideal,G,VS2,62.0,55.0,7.36,7.39,4.56,12992
280,1.1,Ideal,H,SI2,60.9,58.0,6.66,6.7,4.05,4812
1719,0.5,Premium,F,VS2,62.4,58.0,5.07,5.04,3.16,1316
2947,0.4,Very Good,D,VVS1,63.7,55.0,4.67,4.71,2.99,1320
899,0.9,Ideal,H,VS2,62.3,54.0,6.19,6.23,3.86,3819
4851,1.51,Very Good,G,VS1,62.8,58.0,7.25,7.3,4.57,14234
760,0.9,Ideal,E,SI1,62.6,57.0,6.12,6.16,3.85,3342
1906,1.05,Premium,F,SI1,62.4,59.0,6.55,6.47,4.06,5186
4042,1.01,Premium,H,SI1,62.1,58.0,6.38,6.43,3.97,5131
3823,0.31,Ideal,G,VVS1,61.5,57.0,4.37,4.35,2.68,816
4138,0.4,Premium,E,SI1,61.4,59.0,4.73,4.75,2.9,737
3818,0.36,Ideal,E,VVS1,61.0,56.0,4.63,4.65,2.82,1068
4300,1.02,Premium,I,SI2,62.3,59.0,6.4,6.44,4.0,3913
2593,0.7,Ideal,H,VVS2,62.2,57.0,5.69,5.7,3.54,3057
4164,0.72,Premium,F,VS2,60.7,58.0,5.8,5.74,3.5,2840
3031,0.73,Ideal,E,SI1,62.4,55.0,5.82,5.78,3.61,2844
3579,0.32,Good,D,SI1,63.7,55.0,4.35,4.38,2.78,589
2832,1.0,Premium,D,SI1,59.8,62.0,6.56,6.52,3.9,5264
3472,1.5,Very Good,F,VVS2,62.2,59.0,7.25,7.3,4.52,17103
137,0.91,Good,G,SI1,63.8,56.0,6.12,6.08,3.89,3594
2180,1.0,Premium,G,VS1,60.0,59.0,6.47,6.44,3.86,6300
2128,0.3,Ideal,E,SI2,62.4,54.0,4.3,4.33,2.69,464
3177,0.31,Premium,H,VS2,61.4,59.0,4.37,4.35,2.68,515
4368,0.92,Premium,G,SI2,62.2,58.0,6.23,6.18,3.86,3105
4261,0.3,Ideal,I,VS2,62.5,57.0,4.28,4.25,2.67,558
4344,1.47,Very Good,I,SI1,62.8,57.0,7.19,7.08,4.5,7680
1331,2.01,Very Good,I,SI1,63.5,59.0,7.89,7.98,5.07,14220
2017,0.5,Ideal,D,SI1,62.0,58.0,5.07,5.1,3.15,1569
2482,1.73,Premium,I,VS2,62.8,59.0,7.61,7.58,4.76,12182
1358,0.74,Very Good,G,SI1,62.0,56.0,5.81,5.84,3.61,2749
1329,0.41,Premium,E,SI1,61.5,60.0,4.72,4.69,2.9,969
2150,0.71,Premium,G,VS1,59.6,62.0,5.73,5.65,3.39,2572
2122,0.53,Ideal,H,VVS1,61.1,56.0,5.2,5.23,3.19,2021
3981,0.5,Very Good,E,VS2,60.8,60.0,5.12,5.13,3.13,1433
1252,0.52,Ideal,D,SI1,61.8,57.0,5.12,5.16,3.18,1600
3278,0.3,Ideal,F,VVS1,61.6,56.0,4.3,4.33,2.66,857
3374,0.31,Ideal,F,SI1,62.2,54.0,4.34,4.36,2.7,516
2814,0.54,Very Good,E,VS2,61.2,58.0,5.24,5.21,3.2,1637
1848,0.51,Very Good,G,VS1,62.8,58.0,5.06,5.09,3.19,1660
3037,0.8,Ideal,E,VS1,61.5,56.0,5.98,6.01,3.69,4854
388,0.91,Premium,E,SI1,62.5,60.0,6.21,6.16,3.86,4303
235,0.73,Ideal,G,VS2,62.1,55.0,5.74,5.8,3.59,2915
1077,0.41,Ideal,I,VVS2,60.6,56.0,4.82,4.83,2.93,839
1984,0.31,Ideal,F,VS2,62.2,54.0,4.33,4.35,2.7,625
4363,1.0,Very Good,E,SI2,61.1,60.0,6.48,6.46,3.95,4256
3962,0.9,Very Good,D,SI1,62.1,60.0,6.09,6.12,3.79,4381
770,0.51,Ideal,F,SI1,61.9,57.0,5.1,5.13,3.16,1342
2165,1.01,Premium,F,SI2,61.5,61.0,6.46,6.51,3.99,4877
673,0.31,Very Good,G,SI1,62.6,54.0,4.36,4.39,2.74,462
249,0.72,Premium,E,VS2,62.0,59.0,5.72,5.76,3.56,2874
1574,0.45,Ideal,I,VVS1,61.6,55.0,4.9,4.96,3.03,912
3419,1.12,Ideal,E,VS2,61.7,56.0,6.66,6.7,4.13,9586
2081,0.54,Ideal,G,VS2,61.6,55.0,5.27,5.25,3.24,1656
1823,0.35,Ideal,J,VS1,62.3,56.0,4.56,4.54,2.83,569
716,0.31,Ideal,G,VS1,61.9,54.0,4.35,4.38,2.7,646
4669,1.2,Premium,F,SI2,61.1,62.0,6.78,6.72,4.13,5226
2048,0.31,Ideal,E,VS1,61.4,57.0,4.32,4.37,2.67,724
4178,1.24,Premium,F,SI2,59.4,58.0,7.08,7.01,4.16,4816
2724,0.56,Ideal,H,VVS1,60.4,56.0,5.35,5.39,3.25,2052
4522,1.02,Premium,G,SI1,62.6,60.0,6.4,6.3,3.98,4200
1460,1.2,Premium,H,SI2,62.0,61.0,6.79,6.73,4.19,4704
1668,0.53,Very Good,D,VS2,62.0,56.0,5.19,5.23,3.23,1919
2756,1.13,Ideal,H,VS2,61.9,57.0,6.66,6.69,4.14,5923
2000,0.23,Very Good,E,VVS1,61.9,57.0,3.94,3.97,2.44,525
404,1.02,Ideal,G,VS2,62.1,57.0,6.37,6.42,3.97,6418
384,1.65,Very Good,G,VS2,61.9,58.0,7.55,7.61,4.7,15312
4753,0.42,Ideal,E,VVS2,61.8,55.0,4.83,4.85,2.99,1223
2152,0.33,Ideal,G,VS2,62.3,57.0,4.42,4.45,2.77,579
1633,1.39,Ideal,D,VS2,61.5,56.0,7.21,7.25,4.46,12012
4587,0.32,Ideal,E,VS2,60.6,57.0,4.43,4.46,2.69,702
3925,1.07,Ideal,D,SI1,62.2,57.0,6.59,6.56,4.09,5842
4158,1.04,Premium,G,SI1,62.2,58.0,6.49,6.45,4.03,4477
223,1.0,Good,H,SI2,63.7,58.0,6.25,6.2,3.96,3850
2193,0.33,Very Good,I,SI2,62.5,56.0,4.39,4.42,2.75,450
3136,0.7,Premium,G,VS2,61.4,59.0,5.7,5.66,3.48,2657
1824,0.4,Ideal,G,SI1,62.1,57.0,4.71,4.64,2.91,700
4601,0.3,Premium,D,VS1,60.2,59.0,4.44,4.39,2.65,610
797,0.31,Ideal,G,VVS2,61.6,56.0,4.37,4.38,2.69,708
2871,2.01,Premium,J,VS2,61.8,58.0,8.06,8.12,5.01,15475
9,0.3,Good,J,VS1,63.6,57.0,4.26,4.28,2.72,421
1944,0.51,Premium,D,VVS1,60.5,58.0,5.22,5.17,3.15,1793
1838,0.41,Ideal,G,SI1,61.4,56.0,4.82,4.8,2.95,990
255,0.33,Ideal,G,VVS2,61.8,56.0,4.41,4.44,2.74,766
4509,0.4,Ideal,G,VS2,61.5,55.0,4.76,4.81,2.94,847
1581,0.24,Very Good,F,VS2,61.8,59.0,3.95,3.99,2.46,369
2956,1.2,Ideal,G,VS1,61.1,56.0,6.91,6.87,4.21,9243
924,0.3,Ideal,G,IF,62.1,56.0,4.32,4.34,2.69,863
4430,0.41,Ideal,E,SI1,62.7,56.0,4.74,4.73,2.97,948
2508,0.75,Ideal,I,VS2,60.9,57.0,5.84,5.87,3.57,2522
3775,1.5,Premium,H,VS2,62.1,60.0,7.3,7.25,4.52,10572
4136,0.72,Ideal,D,VS2,60.2,56.0,5.83,5.87,3.53,3197
2779,0.31,Ideal,E,VVS2,62.1,57.0,4.32,4.34,2.69,766
539,0.35,Premium,F,VS2,62.4,58.0,4.52,4.47,2.81,906
2745,1.01,Good,G,VS1,64.0,59.0,6.24,6.27,4.01,6397
4777,1.02,Very Good,F,VS2,62.5,57.0,6.4,6.5,4.03,6389
4572,1.2,Ideal,E,SI1,61.1,56.0,6.86,6.83,4.19,7392
1145,0.42,Ideal,E,VVS2,61.5,56.0,4.78,4.84,2.96,1096
667,0.53,Ideal,E,VS2,62.0,56.0,5.23,5.17,3.23,2041
3019,0.25,Very Good,F,VVS2,62.9,55.0,4.03,4.06,2.54,633
357,1.21,Ideal,D,VS2,61.1,56.0,6.92,6.85,4.21,10453
2831,0.3,Ideal,E,VS2,63.0,55.0,4.27,4.25,2.68,844
2783,0.33,Ideal,G,VS1,61.6,56.0,4.42,4.4,2.72,854
1353,0.3,Premium,I,SI1,61.4,58.0,4.31,4.36,2.66,450
470,0.3,Ideal,G,VS1,62.6,54.0,4.31,4.29,2.69,776
2703,1.01,Premium,E,SI1,60.6,60.0,6.42,6.46,3.91,5666
3330,0.3,Ideal,F,VVS1,60.8,58.0,4.33,4.35,2.64,814
3637,0.42,Ideal,D,SI1,62.0,56.0,4.79,4.83,2.98,1145
1396,1.06,Ideal,J,SI1,62.5,55.0,6.51,6.55,4.08,3959
3584,0.72,Premium,D,SI1,62.8,59.0,5.66,5.7,3.57,2732
4487,0.4,Ideal,F,VVS2,62.2,56.0,4.69,4.72,2.93,1116
3376,1.2,Ideal,G,VS2,61.8,56.0,6.79,6.83,4.22,9290
1256,0.7,Very Good,I,SI1,63.5,57.0,5.67,5.63,3.59,1889
3512,2.02,Good,I,VS2,63.1,60.0,7.98,8.03,5.04,16547
1250,0.73,Premium,E,SI1,58.7,59.0,5.92,5.86,3.45,2699
4808,1.02,Ideal,G,SI1,61.6,56.0,6.48,6.51,3.99,4714
4298,0.35,Ideal,E,SI1,62.4,57.0,4.48,4.53,2.81,660
3284,0.31,Ideal,E,VS2,61.9,56.0,4.32,4.3,2.67,872
2933,1.01,Premium,G,VS2,60.0,60.0,6.53,6.47,3.91,5937
4175,0.56,Ideal,E,VS2,61.9,55.0,5.26,5.27,3.26,1689
1852,0.32,Premium,G,IF,62.1,60.0,4.41,4.35,2.72,956
4870,1.03,Ideal,D,SI1,62.6,56.0,6.48,6.46,4.05,6512
2105,0.36,Ideal,F,VS2,61.3,55.0,4.58,4.62,2.82,957
133,1.29,Very Good,D,SI1,59.3,59.0,7.18,7.12,4.23,8077
928,0.43,Good,F,VS1,60.1,61.5,4.88,4.93,2.95,1193
823,1.01,Very Good,E,SI1,62.9,58.0,6.35,6.44,4.02,5418
4544,1.57,Ideal,H,VS1,62.4,53.8,7.41,7.45,4.63,12737
1531,1.22,Premium,H,VS1,61.0,59.0,6.91,6.87,4.2,7223
1214,2.09,Ideal,G,SI1,60.8,58.0,8.28,8.24,5.04,18029
504,1.03,Ideal,H,SI1,60.6,57.0,6.51,6.55,3.95,4485
4285,1.07,Ideal,G,IF,62.2,56.0,6.55,6.53,4.07,10090
1996,0.4,Very Good,H,SI1,59.8,60.0,4.8,4.85,2.89,622
3072,0.33,Ideal,D,VS1,61.3,56.0,4.47,4.45,2.74,792
1958,0.29,Very Good,F,VS1,62.2,59.0,4.26,4.24,2.64,504
1384,0.33,Ideal,D,VS1,60.7,56.0,4.5,4.47,2.73,1069
894,1.01,Very Good,H,SI1,63.1,57.0,6.32,6.34,3.99,4678
455,0.41,Ideal,G,VS2,61.8,56.0,4.77,4.75,2.95,1061
4637,0.9,Very Good,H,VS1,62.7,54.0,6.12,6.1,3.84,4385
3709,1.19,Ideal,H,SI1,61.8,57.0,6.78,6.81,4.21,5646
4619,1.01,Premium,H,SI2,62.3,61.0,6.42,6.37,3.98,3724
4268,1.5,Very Good,J,SI1,60.9,60.0,7.3,7.37,4.48,7879
3522,1.2,Very Good,G,VVS1,62.2,58.0,6.68,6.73,4.18,7389
4134,0.74,Ideal,G,VS1,60.9,57.0,5.85,5.87,3.57,3718
3602,0.41,Ideal,E,VVS2,61.6,57.0,4.78,4.79,2.95,1235
713,0.92,Premium,D,SI2,61.4,59.0,6.29,6.25,3.85,4317
4186,0.32,Ideal,E,VVS2,61.9,56.0,4.43,4.41,2.74,842
2214,2.02,Very Good,G,SI2,59.5,60.0,8.21,8.25,4.89,18236
2923,0.9,Ideal,E,SI1,62.7,56.0,6.14,6.19,3.87,4159
1810,1.54,Ideal,H,SI1,61.3,57.0,7.45,7.42,4.56,10821
3486,1.01,Premium,F,SI2,62.5,60.0,6.41,6.34,3.98,3977
3141,0.42,Ideal,D,VVS2,62.0,55.0,4.82,4.83,2.99,1132
